date,station_code,period_window,year,month,dow,PM2.5,NO2,CO,NO,NOX_final,PM2.5_AB_imputed,NO2_AB_imputed,CO_AB_imputed,NO_AB_imputed,NOX_final_AB_imputed
2024-03-10 18:00:00,CE,baseline_MarJul2024,2024,3,6,19.21,,,,,True,False,False,False,False
2024-03-10 19:00:00,CE,baseline_MarJul2024,2024,3,6,18.56,,,,,True,False,False,False,False
2024-03-10 20:00:00,CE,baseline_MarJul2024,2024,3,6,18.795,,,,,True,False,False,False,False
2024-03-10 21:00:00,CE,baseline_MarJul2024,2024,3,6,19.0,,,,,True,False,False,False,False
2024-03-10 22:00:00,CE,baseline_MarJul2024,2024,3,6,7.0,,,,,False,False,False,False,False
2024-03-10 23:00:00,CE,baseline_MarJul2024,2024,3,6,7.0,,,,,False,False,False,False,False
2024-03-11 00:00:00,CE,baseline_MarJul2024,2024,3,0,22.0,,,,,True,False,False,False,False
2024-03-11 01:00:00,CE,baseline_MarJul2024,2024,3,0,6.0,,,,,False,False,False,False,False
2024-03-11 02:00:00,CE,baseline_MarJul2024,2024,3,0,6.0,,,,,False,False,False,False,False
2024-03-11 03:00:00,CE,baseline_MarJul2024,2024,3,0,24.64,,,,,True,False,False,False,False
2024-03-11 04:00:00,CE,baseline_MarJul2024,2024,3,0,26.0,,,,,True,False,False,False,False
2024-03-11 05:00:00,CE,baseline_MarJul2024,2024,3,0,7.0,,,,,False,False,False,False,False
2024-03-11 06:00:00,CE,baseline_MarJul2024,2024,3,0,16.0,,,,,False,False,False,False,False
2024-03-11 07:00:00,CE,baseline_MarJul2024,2024,3,0,18.0,,,,,False,False,False,False,False
2024-03-11 08:00:00,CE,baseline_MarJul2024,2024,3,0,20.0,,,,,False,False,False,False,False
2024-03-11 09:00:00,CE,baseline_MarJul2024,2024,3,0,35.0,,,,,False,False,False,False,False
2024-03-11 10:00:00,CE,baseline_MarJul2024,2024,3,0,42.0,,,,,False,False,False,False,False
2024-03-11 11:00:00,CE,baseline_MarJul2024,2024,3,0,38.0,,,,,False,False,False,False,False
2024-03-11 12:00:00,CE,baseline_MarJul2024,2024,3,0,38.0,,,,,False,False,False,False,False
2024-03-11 13:00:00,CE,baseline_MarJul2024,2024,3,0,36.0,,,,,False,False,False,False,False
2024-03-11 14:00:00,CE,baseline_MarJul2024,2024,3,0,33.0,,,,,False,False,False,False,False
2024-03-11 15:00:00,CE,baseline_MarJul2024,2024,3,0,27.0,,,,,False,False,False,False,False
2024-03-11 16:00:00,CE,baseline_MarJul2024,2024,3,0,22.0,,,,,False,False,False,False,False
2024-03-11 17:00:00,CE,baseline_MarJul2024,2024,3,0,17.0,,,,,False,False,False,False,False
