station,date,iaqi_pm25,iaqi_o3,iaqi_co,iaqi_no2,aqi
NE,2023-03-02,,,,,
NE,2023-03-03,,,,,
NE,2023-03-04,,,,,
NE,2023-03-05,,,,,
NE,2023-03-06,,,,,
NE,2023-03-07,,,,,
NE,2023-03-08,,,,,
NE,2023-03-09,,,,,
NE,2023-03-10,,,,,
NE,2023-03-11,,,,,
NE,2023-03-12,,,,,
NE,2023-03-13,,,,,
NE,2023-03-14,,,,,
NE,2023-03-15,,,,,
NE,2023-03-16,,,,,
NE,2023-03-17,,,,,
NE,2023-03-18,,,,,
NE,2023-03-19,,,,,
NE,2023-03-20,,,,,
NE,2023-03-21,,,,,
NE,2023-03-22,,,,,
NE,2023-03-23,,,,,
NE,2023-03-24,,,,,
NE,2023-03-25,,,,,
NE,2023-03-26,,,,,
NE,2023-03-27,,,,,
NE,2023-03-28,,,,,
NE,2023-03-29,,,,,
NE,2023-03-30,,,,,
NE,2023-03-31,,,,,
NE,2023-04-01,,,,,
NE,2023-04-02,,,,,
NE,2023-04-03,,,,,
NE,2023-04-04,,,,,
NE,2023-04-05,,,,,
NE,2023-04-06,,,,,
NE,2023-04-07,,,,,
NE,2023-04-08,,,,,
NE,2023-04-09,,,,,
NE,2023-04-10,,,,,
NE,2023-04-11,,,,,
NE,2023-04-12,,,,,
NE,2023-04-13,,,,,
NE,2023-04-14,,,,,
NE,2023-04-15,,,,,
NE,2023-04-16,,,,,
NE,2023-04-17,,,,,
NE,2023-04-18,,,,,
NE,2023-04-19,,,,,
NE,2023-04-20,,,,,
NE,2023-04-21,,,,,
NE,2023-04-22,,,,,
NE,2023-04-23,,,,,
NE,2023-04-24,,,,,
NE,2023-04-25,,,,,
NE,2023-04-26,,,,,
NE,2023-04-27,,,,,
NE,2023-04-28,,,,,
NE,2023-04-29,,,,,
NE,2023-04-30,,,,,
NE,2023-05-01,,,,,
NE,2023-05-02,,,,,
NE,2023-05-03,,,,,
NE,2023-05-04,,,,,
NE,2023-05-05,,,,,
NE,2023-05-06,,,,,
NE,2023-05-07,,,,,
NE,2023-05-08,,,,,
NE,2023-05-09,,,,,
NE,2023-05-10,,,,,
NE,2023-05-11,,,,,
NE,2023-05-12,,,,,
NE,2023-05-13,,,,,
NE,2023-05-14,,,,,
NE,2023-05-15,,,,,
NE,2023-05-16,,,,,
NE,2023-05-17,,,,,
NE,2023-05-18,,,,,
NE,2023-05-19,,,,,
NE,2023-05-20,,,,,
NE,2023-05-21,,,,,
NE,2023-05-22,,,,,
NE,2023-05-23,,,,,
NE,2023-05-24,,,,,
NE,2023-05-25,,,,,
NE,2023-05-26,,,,,
NE,2023-05-27,,,,,
NE,2023-05-28,,,,,
NE,2023-05-29,,,,,
NE,2023-05-30,,,,,
NE,2023-05-31,,,,,
NE,2023-06-01,,,,,
NE,2023-06-02,,,,,
NE,2023-06-03,,,,,
NE,2023-06-04,,,,,
NE,2023-06-05,,,,,
NE,2023-06-06,,,,,
NE,2023-06-07,,,,,
NE,2023-06-08,,,,,
NE,2023-06-09,,,,,
NE,2023-06-10,,,,,
NE,2023-06-11,,,,,
NE,2023-06-12,,,,,
NE,2023-06-13,,,,,
NE,2023-06-14,,,,,
NE,2023-06-15,,,,,
NE,2023-06-16,,,,,
NE,2023-06-17,,,,,
NE,2023-06-18,,,,,
NE,2023-06-19,,,,,
NE,2023-06-20,,,,,
NE,2023-06-21,,,,,
NE,2023-06-22,,,,,
NE,2023-06-23,,,,,
NE,2023-06-24,,,,,
NE,2023-06-25,,,,,
NE,2023-06-26,,,,,
NE,2023-06-27,,,,,
NE,2023-06-28,,,,,
NE,2023-06-29,,,,,
NE,2023-06-30,,,,,
NE,2023-07-01,,,,,
NE,2023-07-02,,,,,
NE,2023-07-03,,,,,
NE,2023-07-04,,,,,
NE,2023-07-05,,,,,
NE,2023-07-06,,,,,
NE,2023-07-07,,,,,
NE,2023-07-08,,,,,
NE,2023-07-09,,,,,
NE,2023-07-10,,,,,
NE,2023-07-11,,,,,
NE,2023-07-12,,,,,
NE,2023-07-13,,,,,
NE,2023-07-14,,,,,
NE,2023-07-15,,,,,
NE,2023-07-16,,,,,
NE,2023-07-17,,,,,
NE,2023-07-18,,,,,
NE,2023-07-19,,,,,
NE,2023-07-20,,,,,
NE,2023-07-21,,,,,
NE,2023-07-22,,,,,
NE,2023-07-23,,,,,
NE,2023-07-24,,,,,
NE,2023-07-25,,,,,
NE,2023-07-26,,,,,
NE,2023-07-27,,,,,
NE,2023-07-28,,,,,
NE,2023-07-29,,,,,
NE,2023-07-30,,,,,
NE,2023-07-31,,,,,
NE,2023-08-01,,,,,
NE,2023-08-02,,,,,
NE,2023-08-03,,,,,
NE,2023-08-04,,,,,
NE,2023-08-05,,,,,
NE,2023-08-06,,,,,
NE,2023-08-07,,,,,
NE,2023-08-08,,,,,
NE,2023-08-09,,,,,
NE,2023-08-10,,,,,
NE,2023-08-11,,,,,
NE,2023-08-12,,,,,
NE,2023-08-13,,,,,
NE,2023-08-14,,,,,
NE,2023-08-15,,,,,
NE,2023-08-16,,,,,
NE,2023-08-17,,,,,
NE,2023-08-18,,,,,
NE,2023-08-19,,,,,
NE,2023-08-20,,,,,
NE,2023-08-21,,,,,
NE,2023-08-22,,,,,
NE,2023-08-23,,,,,
NE,2023-08-24,,,,,
NE,2023-08-25,,,,,
NE,2023-08-26,,,,,
NE,2023-08-27,,,,,
NE,2023-08-28,,,,,
NE,2023-08-29,,,,,
NE,2023-08-30,,,,,
NE,2023-08-31,,,,,
NE,2023-09-01,,,,,
NE,2023-09-02,,,,,
NE,2023-09-03,,,,,
NE,2023-09-04,,,,,
NE,2023-09-05,,,,,
NE,2023-09-06,,,,,
NE,2023-09-07,,,,,
NE,2023-09-08,,,,,
NE,2023-09-09,,,,,
NE,2023-09-10,,,,,
NE,2023-09-11,,,,,
NE,2023-09-12,,,,,
NE,2023-09-13,,,,,
NE,2023-09-14,,,,,
NE,2023-09-15,,,,,
NE,2023-09-16,,,,,
NE,2023-09-17,,,,,
NE,2023-09-18,,,,,
NE,2023-09-19,,,,,
NE,2023-09-20,,,,,
NE,2023-09-21,,,,,
NE,2023-09-22,,,,,
NE,2023-09-23,,,,,
NE,2023-09-24,,,,,
NE,2023-09-25,,,,,
NE,2023-09-26,,,,,
NE,2023-09-27,,,,,
NE,2023-09-28,,,,,
NE,2023-09-29,,,,,
NE,2023-09-30,,,,,
NE,2023-10-01,,,,,
NE,2023-10-02,,,,,
NE,2023-10-03,,,,,
NE,2023-10-04,,,,,
NE,2023-10-05,,,,,
NE,2023-10-06,,,,,
NE,2023-10-07,,,,,
NE,2023-10-08,,,,,
NE,2023-10-09,,,,,
NE,2023-10-10,,,,,
NE,2023-10-11,,,,,
NE,2023-10-12,,,,,
NE,2023-10-13,,,,,
NE,2023-10-14,,,,,
NE,2023-10-15,,,,,
NE,2023-10-16,,,,,
NE,2023-10-17,,,,,
NE,2023-10-18,,,,,
NE,2023-10-19,,,,,
NE,2023-10-20,,,,,
NE,2023-10-21,,,,,
NE,2023-10-22,,,,,
NE,2023-10-23,,,,,
NE,2023-10-24,,,,,
NE,2023-10-25,,,,,
NE,2023-10-26,,,,,
NE,2023-10-27,,,,,
NE,2023-10-28,,,,,
NE,2023-10-29,,,,,
NE,2023-10-30,,,,,
NE,2023-10-31,,,,,
NE,2023-11-01,,,,,
NE,2023-11-02,,,,,
NE,2023-11-03,,,,,
NE,2023-11-04,,,,,
NE,2023-11-05,,,,,
NE,2023-11-06,,,,,
NE,2023-11-07,,,,,
NE,2023-11-08,,,,,
NE,2023-11-09,,,,,
NE,2023-11-10,,,,,
NE,2023-11-11,,,,,
NE,2023-11-12,,,,,
NE,2023-11-13,,,,,
NE,2023-11-14,,,,,
NE,2023-11-15,,,,,
NE,2023-11-16,,,,,
NE,2023-11-17,,,,,
NE,2023-11-18,,,,,
NE,2023-11-19,,,,,
NE,2023-11-20,,,,,
NE,2023-11-21,,,,,
NE,2023-11-22,,,,,
NE,2023-11-23,,,,,
NE,2023-11-24,,,,,
NE,2023-11-25,,,,,
NE,2023-11-26,,,,,
NE,2023-11-27,,,,,
NE,2023-11-28,,,,,
NE,2023-11-29,,,,,
NE,2023-11-30,,,,,
NE,2023-12-01,,,,,
NE,2023-12-02,,,,,
NE,2023-12-03,,,,,
NE,2023-12-04,,,,,
NE,2023-12-05,,,,,
NE,2023-12-06,,,,,
NE,2023-12-07,,,,,
NE,2023-12-08,,,,,
NE,2023-12-09,,,,,
NE,2023-12-10,,,,,
NE,2023-12-11,,,,,
NE,2023-12-12,,,,,
NE,2023-12-13,,,,,
NE,2023-12-14,,,,,
NE,2023-12-15,,,,,
NE,2023-12-16,,,,,
NE,2023-12-17,,,,,
NE,2023-12-18,,,,,
NE,2023-12-19,,,,,
NE,2023-12-20,,,,,
NE,2023-12-21,,,,,
NE,2023-12-22,,,,,
NE,2023-12-23,,,,,
NE,2023-12-24,,,,,
NE,2023-12-25,,,,,
NE,2023-12-26,,,,,
NE,2023-12-27,,,,,
NE,2023-12-28,,,,,
NE,2023-12-29,,,,,
NE,2023-12-30,,,,,
NE,2023-12-31,,,,,
NE,2024-01-01,234.0,,,,234.0
NE,2024-01-02,67.0,,,,67.0
NE,2024-01-03,56.0,,,,56.0
NE,2024-01-04,65.0,,,,65.0
NE,2024-01-05,55.0,,,,55.0
NE,2024-01-06,100.0,,,,100.0
NE,2024-01-07,75.0,,,,75.0
NE,2024-01-08,68.0,,,,68.0
NE,2024-01-09,64.0,,,,64.0
NE,2024-01-10,125.0,,,,125.0
NE,2024-01-11,147.0,,,,147.0
NE,2024-01-12,133.0,,,,133.0
NE,2024-01-13,95.0,,,,95.0
NE,2024-01-14,116.0,,,,116.0
NE,2024-01-15,67.0,,,,67.0
NE,2024-01-16,61.0,,,,61.0
NE,2024-01-17,59.0,,,,59.0
NE,2024-01-18,155.0,,,,155.0
NE,2024-01-19,115.0,,,,115.0
NE,2024-01-20,67.0,,,,67.0
NE,2024-01-21,68.0,,,,68.0
NE,2024-01-22,106.0,,,,106.0
NE,2024-01-23,113.0,,,,113.0
NE,2024-01-24,60.0,,,,60.0
NE,2024-01-25,47.0,,,,47.0
NE,2024-01-26,61.0,,,,61.0
NE,2024-01-27,45.0,,,,45.0
NE,2024-01-28,51.0,,,,51.0
NE,2024-01-29,40.0,,,,40.0
NE,2024-01-30,57.0,,,,57.0
NE,2024-01-31,68.0,,,,68.0
NE,2024-02-01,68.0,,,,68.0
NE,2024-02-02,82.0,,,,82.0
NE,2024-02-03,64.0,,,,64.0
NE,2024-02-04,54.0,,,,54.0
NE,2024-02-05,28.0,,,,28.0
NE,2024-02-06,47.0,,,,47.0
NE,2024-02-07,73.0,,,,73.0
NE,2024-02-08,90.0,,,,90.0
NE,2024-02-09,88.0,,,,88.0
NE,2024-02-10,93.0,,,,93.0
NE,2024-02-11,75.0,,,,75.0
NE,2024-02-12,28.0,,,,28.0
NE,2024-02-13,51.0,,,,51.0
NE,2024-02-14,68.0,,,,68.0
NE,2024-02-15,95.0,,,,95.0
NE,2024-02-16,63.0,,,,63.0
NE,2024-02-17,38.0,,,,38.0
NE,2024-02-18,62.0,,,,62.0
NE,2024-02-19,119.0,,,,119.0
NE,2024-02-20,95.0,,,,95.0
NE,2024-02-21,79.0,,,,79.0
NE,2024-02-22,61.0,,,,61.0
NE,2024-02-23,66.0,,,,66.0
NE,2024-02-24,60.0,,,,60.0
NE,2024-02-25,78.0,,,,78.0
NE,2024-02-26,92.0,,,,92.0
NE,2024-02-27,86.0,,,,86.0
NE,2024-02-28,99.0,,,,99.0
NE,2024-02-29,91.0,,,,91.0
NE,2024-03-01,81.0,,,,81.0
NE,2024-03-02,89.0,,,,89.0
NE,2024-03-03,86.0,,,,86.0
NE,2024-03-04,87.0,,,,87.0
NE,2024-03-05,79.0,,,,79.0
NE,2024-03-06,91.0,,,,91.0
NE,2024-03-07,93.0,,,,93.0
NE,2024-03-08,85.0,,,,85.0
NE,2024-03-09,43.0,,,,43.0
NE,2024-03-10,36.0,,,,36.0
NE,2024-03-11,55.0,,,,55.0
NE,2024-03-12,67.0,,,,67.0
NE,2024-03-13,67.0,,,,67.0
NE,2024-03-14,75.0,,,,75.0
NE,2024-03-15,87.0,,,,87.0
NE,2024-03-16,67.0,,,,67.0
NE,2024-03-17,55.0,,,,55.0
NE,2024-03-18,26.0,,,,26.0
NE,2024-03-19,50.0,,,,50.0
NE,2024-03-20,59.0,,,,59.0
NE,2024-03-21,66.0,,,,66.0
NE,2024-03-22,70.0,,,,70.0
NE,2024-03-23,55.0,,,,55.0
NE,2024-03-24,67.0,,,,67.0
NE,2024-03-25,64.0,,,,64.0
NE,2024-03-26,40.0,,,,40.0
NE,2024-03-27,62.0,,,,62.0
NE,2024-03-28,52.0,,,,52.0
NE,2024-03-29,42.0,,,,42.0
NE,2024-03-30,56.0,,,,56.0
NE,2024-03-31,75.0,,,,75.0
NE,2024-04-01,103.0,,,,103.0
NE,2024-04-02,67.0,,,,67.0
NE,2024-04-03,42.0,,,,42.0
NE,2024-04-04,52.0,,,,52.0
NE,2024-04-05,53.0,,,,53.0
NE,2024-04-06,62.0,,,,62.0
NE,2024-04-07,64.0,,,,64.0
NE,2024-04-08,80.0,,,,80.0
NE,2024-04-09,100.0,,,,100.0
NE,2024-04-10,63.0,,,,63.0
NE,2024-04-11,41.0,,,,41.0
NE,2024-04-12,49.0,,,,49.0
NE,2024-04-13,56.0,,,,56.0
NE,2024-04-14,60.0,,,,60.0
NE,2024-04-15,73.0,,,,73.0
NE,2024-04-16,76.0,,,,76.0
NE,2024-04-17,86.0,,,,86.0
NE,2024-04-18,91.0,,,,91.0
NE,2024-04-19,86.0,,,,86.0
NE,2024-04-20,69.0,,,,69.0
NE,2024-04-21,31.0,,,,31.0
NE,2024-04-22,45.0,,,,45.0
NE,2024-04-23,51.0,,,,51.0
NE,2024-04-24,63.0,,,,63.0
NE,2024-04-25,75.0,,,,75.0
NE,2024-04-26,86.0,,,,86.0
NE,2024-04-27,105.0,,,,105.0
NE,2024-04-28,94.0,,,,94.0
NE,2024-04-29,86.0,,,,86.0
NE,2024-04-30,88.0,,,,88.0
NE,2024-05-01,84.0,,,,84.0
NE,2024-05-02,87.0,,,,87.0
NE,2024-05-03,92.0,,,,92.0
NE,2024-05-04,80.0,,,,80.0
NE,2024-05-05,85.0,,,,85.0
NE,2024-05-06,82.0,,,,82.0
NE,2024-05-07,95.0,,,,95.0
NE,2024-05-08,100.0,,,,100.0
NE,2024-05-09,100.0,,,,100.0
NE,2024-05-10,128.0,,,,128.0
NE,2024-05-11,115.0,,,,115.0
NE,2024-05-12,98.0,,,,98.0
NE,2024-05-13,89.0,,,,89.0
NE,2024-05-14,74.0,,,,74.0
NE,2024-05-15,95.0,,,,95.0
NE,2024-05-16,113.0,,,,113.0
NE,2024-05-17,76.0,,,,76.0
NE,2024-05-18,75.0,,,,75.0
NE,2024-05-19,94.0,,,,94.0
NE,2024-05-20,125.0,,,,125.0
NE,2024-05-21,106.0,,,,106.0
NE,2024-05-22,127.0,,,,127.0
NE,2024-05-23,125.0,,,,125.0
NE,2024-05-24,98.0,,,,98.0
NE,2024-05-25,110.0,,,,110.0
NE,2024-05-26,97.0,,,,97.0
NE,2024-05-27,130.0,,,,130.0
NE,2024-05-28,114.0,,,,114.0
NE,2024-05-29,66.0,,,,66.0
NE,2024-05-30,96.0,,,,96.0
NE,2024-05-31,88.0,,,,88.0
NE,2024-06-01,94.0,,,,94.0
NE,2024-06-02,94.0,,,,94.0
NE,2024-06-03,96.0,,,,96.0
NE,2024-06-04,96.0,,,,96.0
NE,2024-06-05,85.0,,,,85.0
NE,2024-06-06,121.0,,,,121.0
NE,2024-06-07,93.0,,,,93.0
NE,2024-06-08,79.0,,,,79.0
NE,2024-06-09,73.0,,,,73.0
NE,2024-06-10,80.0,,,,80.0
NE,2024-06-11,79.0,,,,79.0
NE,2024-06-12,68.0,,,,68.0
NE,2024-06-13,53.0,,,,53.0
NE,2024-06-14,46.0,,,,46.0
NE,2024-06-15,46.0,,,,46.0
NE,2024-06-16,56.0,,,,56.0
NE,2024-06-17,39.0,,,,39.0
NE,2024-06-18,40.0,,,,40.0
NE,2024-06-19,30.0,,,,30.0
NE,2024-06-20,,,,,
NE,2024-06-21,,,,,
NE,2024-06-22,,,,,
NE,2024-06-23,,,,,
NE,2024-06-24,,,,,
NE,2024-06-25,,,,,
NE,2024-06-26,,,,,
NE,2024-06-27,,,,,
NE,2024-06-28,,,,,
NE,2024-06-29,,,,,
NE,2024-06-30,,,,,
NE,2024-07-01,60.0,,,,60.0
NE,2024-07-02,65.0,,,,65.0
NE,2024-07-03,68.0,,,,68.0
NE,2024-07-04,75.0,,,,75.0
NE,2024-07-05,91.0,,,,91.0
NE,2024-07-06,84.0,,,,84.0
NE,2024-07-07,74.0,,,,74.0
NE,2024-07-08,67.0,,,,67.0
NE,2024-07-09,59.0,,,,59.0
NE,2024-07-10,55.0,,,,55.0
NE,2024-07-11,52.0,,,,52.0
NE,2024-07-12,60.0,,,,60.0
NE,2024-07-13,76.0,,,,76.0
NE,2024-07-14,87.0,,,,87.0
NE,2024-07-15,71.0,,,,71.0
NE,2024-07-16,91.0,,,,91.0
NE,2024-07-17,77.0,,,,77.0
NE,2024-07-18,71.0,,,,71.0
NE,2024-07-19,79.0,,,,79.0
NE,2024-07-20,87.0,,,,87.0
NE,2024-07-21,64.0,,,,64.0
NE,2024-07-22,59.0,,,,59.0
NE,2024-07-23,57.0,,,,57.0
NE,2024-07-24,45.0,,,,45.0
NE,2024-07-25,56.0,,,,56.0
NE,2024-07-26,74.0,,,,74.0
NE,2024-07-27,74.0,,,,74.0
NE,2024-07-28,61.0,,,,61.0
NE,2024-07-29,68.0,,,,68.0
NE,2024-07-30,,,,,
NE,2024-07-31,,,,,
NE,2024-08-01,,,,,
NE,2024-08-02,,,,,
NE,2024-08-03,,,,,
NE,2024-08-04,,,,,
NE,2024-08-05,,,,,
NE,2024-08-06,,,,,
NE,2024-08-07,,,,,
NE,2024-08-08,,,,,
NE,2024-08-09,,,,,
NE,2024-08-10,,,,,
NE,2024-08-11,,,,,
NE,2024-08-12,,,,,
NE,2024-08-13,,,,,
NE,2024-08-14,,,,,
NE,2024-08-15,,,,,
NE,2024-08-16,,,,,
NE,2024-08-17,,,,,
NE,2024-08-18,,,,,
NE,2024-08-19,,,,,
NE,2024-08-20,,,,,
NE,2024-08-21,,,,,
NE,2024-08-22,,,,,
NE,2024-08-23,,,,,
NE,2024-08-24,,,,,
NE,2024-08-25,,,,,
NE,2024-08-26,,,,,
NE,2024-08-27,,,,,
NE,2024-08-28,,,,,
NE,2024-08-29,,,,,
NE,2024-08-30,,,,,
NE,2024-08-31,,,,,
NE,2024-09-01,,,,,
NE,2024-09-02,,,,,
NE,2024-09-03,,,,,
NE,2024-09-04,,,,,
NE,2024-09-05,,,,,
NE,2024-09-06,,,,,
NE,2024-09-07,,,,,
NE,2024-09-08,,,,,
NE,2024-09-09,,,,,
NE,2024-09-10,,,,,
NE,2024-09-11,,,,,
NE,2024-09-12,,,,,
NE,2024-09-13,,,,,
NE,2024-09-14,,,,,
NE,2024-09-15,,,,,
NE,2024-09-16,,,,,
NE,2024-09-17,,,,,
NE,2024-09-18,,,,,
NE,2024-09-19,,,,,
NE,2024-09-20,,,,,
NE,2024-09-21,,,,,
NE,2024-09-22,,,,,
NE,2024-09-23,,,,,
NE,2024-09-24,,,,,
NE,2024-09-25,,,,,
NE,2024-09-26,,,,,
NE,2024-09-27,,,,,
NE,2024-09-28,,,,,
NE,2024-09-29,,,,,
NE,2024-09-30,,,,,
NE,2024-10-01,,,,,
NE,2024-10-02,,,,,
NE,2024-10-03,,,,,
NE,2024-10-04,,,,,
NE,2024-10-05,,,,,
NE,2024-10-06,,,,,
NE,2024-10-07,,,,,
NE,2024-10-08,,,,,
NE,2024-10-09,,,,,
NE,2024-10-10,,,,,
NE,2024-10-11,,,,,
NE,2024-10-12,,,,,
NE,2024-10-13,,,,,
NE,2024-10-14,,,,,
NE,2024-10-15,,,,,
NE,2024-10-16,,,,,
NE,2024-10-17,,,,,
NE,2024-10-18,,,,,
NE,2024-10-19,,,,,
NE,2024-10-20,,,,,
NE,2024-10-21,,,,,
NE,2024-10-22,,,,,
NE,2024-10-23,,,,,
NE,2024-10-24,,,,,
NE,2024-10-25,,,,,
NE,2024-10-26,,,,,
NE,2024-10-27,,,,,
NE,2024-10-28,,,,,
NE,2024-10-29,,,,,
NE,2024-10-30,,,,,
NE,2024-10-31,,,,,
NE,2024-11-01,,,,,
NE,2024-11-02,,,,,
NE,2024-11-03,,,,,
NE,2024-11-04,,,,,
NE,2024-11-05,,,,,
NE,2024-11-06,,,,,
NE,2024-11-07,,,,,
NE,2024-11-08,,,,,
NE,2024-11-09,,,,,
NE,2024-11-10,,,,,
NE,2024-11-11,,,,,
NE,2024-11-12,,,,,
NE,2024-11-13,,,,,
NE,2024-11-14,,,,,
NE,2024-11-15,,,,,
NE,2024-11-16,,,,,
NE,2024-11-17,,,,,
NE,2024-11-18,,,,,
NE,2024-11-19,,,,,
NE,2024-11-20,,,,,
NE,2024-11-21,,,,,
NE,2024-11-22,,,,,
NE,2024-11-23,,,,,
NE,2024-11-24,,,,,
NE,2024-11-25,,,,,
NE,2024-11-26,,,,,
NE,2024-11-27,,,,,
NE,2024-11-28,,,,,
NE,2024-11-29,,,,,
NE,2024-11-30,,,,,
NE,2024-12-01,,,,,
NE,2024-12-02,,,,,
NE,2024-12-03,,,,,
NE,2024-12-04,,,,,
NE,2024-12-05,,,,,
NE,2024-12-06,,,,,
NE,2024-12-07,,,,,
NE,2024-12-08,,,,,
NE,2024-12-09,,,,,
NE,2024-12-10,,,,,
NE,2024-12-11,,,,,
NE,2024-12-12,,,,,
NE,2024-12-13,,,,,
NE,2024-12-14,,,,,
NE,2024-12-15,,,,,
NE,2024-12-16,,,,,
NE,2024-12-17,,,,,
NE,2024-12-18,,,,,
NE,2024-12-19,,,,,
NE,2024-12-20,,,,,
NE,2024-12-21,,,,,
NE,2024-12-22,,,,,
NE,2024-12-23,,,,,
NE,2024-12-24,,,,,
NE,2024-12-25,,,,,
NE,2024-12-26,,,,,
NE,2024-12-27,,,,,
NE,2024-12-28,,,,,
NE,2024-12-29,,,,,
NE,2024-12-30,,,,,
NE,2024-12-31,,,,,
NE,2025-01-01,99.0,,,,99.0
NE,2025-01-02,87.0,,,,87.0
NE,2025-01-03,120.0,,,,120.0
NE,2025-01-04,84.0,,,,84.0
NE,2025-01-05,78.0,,,,78.0
NE,2025-01-06,27.0,,,,27.0
NE,2025-01-07,29.0,,,,29.0
NE,2025-01-08,38.0,,,,38.0
NE,2025-01-09,59.0,,,,59.0
NE,2025-01-10,45.0,,,,45.0
NE,2025-01-11,69.0,,,,69.0
NE,2025-01-12,86.0,,,,86.0
NE,2025-01-13,35.0,,,,35.0
NE,2025-01-14,77.0,,,,77.0
NE,2025-01-15,61.0,,,,61.0
NE,2025-01-16,70.0,,,,70.0
NE,2025-01-17,153.0,,,,153.0
NE,2025-01-18,134.0,,,,134.0
NE,2025-01-19,67.0,,,,67.0
NE,2025-01-20,36.0,,,,36.0
NE,2025-01-21,28.0,,,,28.0
NE,2025-01-22,73.0,,,,73.0
NE,2025-01-23,99.0,,,,99.0
NE,2025-01-24,64.0,,,,64.0
NE,2025-01-25,152.0,,,,152.0
NE,2025-01-26,86.0,,,,86.0
NE,2025-01-27,57.0,,,,57.0
NE,2025-01-28,60.0,,,,60.0
NE,2025-01-29,100.0,,,,100.0
NE,2025-01-30,94.0,,,,94.0
NE,2025-01-31,76.0,,,,76.0
NE,2025-02-01,,,,,
NE,2025-02-02,97.0,,,,97.0
NE,2025-02-03,101.0,,,,101.0
NE,2025-02-04,76.0,,,,76.0
NE,2025-02-05,83.0,,,,83.0
NE,2025-02-06,91.0,,,,91.0
NE,2025-02-07,107.0,,,,107.0
NE,2025-02-08,112.0,,,,112.0
NE,2025-02-09,102.0,,,,102.0
NE,2025-02-10,82.0,,,,82.0
NE,2025-02-11,89.0,,,,89.0
NE,2025-02-12,82.0,,,,82.0
NE,2025-02-13,52.0,,,,52.0
NE,2025-02-14,,,,,
NE,2025-02-15,127.0,,,,127.0
NE,2025-02-16,71.0,,,,71.0
NE,2025-02-17,59.0,,,,59.0
NE,2025-02-18,101.0,,,,101.0
NE,2025-02-19,63.0,,,,63.0
NE,2025-02-20,50.0,,,,50.0
NE,2025-02-21,83.0,,,,83.0
NE,2025-02-22,,,,,
NE,2025-02-23,,,,,
NE,2025-02-24,,,,,
NE,2025-02-25,90.0,,,,90.0
NE,2025-02-26,83.0,,,,83.0
NE,2025-02-27,63.0,,,,63.0
NE,2025-02-28,67.0,,,,67.0
NE,2025-03-01,106.0,,,,106.0
NE,2025-03-02,68.0,,,,68.0
NE,2025-03-03,80.0,,,,80.0
NE,2025-03-04,88.0,,,,88.0
NE,2025-03-05,116.0,,,,116.0
NE,2025-03-06,100.0,,,,100.0
NE,2025-03-07,96.0,,,,96.0
NE,2025-03-08,77.0,,,,77.0
NE,2025-03-09,35.0,,,,35.0
NE,2025-03-10,35.0,,,,35.0
NE,2025-03-11,76.0,,,,76.0
NE,2025-03-12,54.0,,,,54.0
NE,2025-03-13,59.0,,,,59.0
NE,2025-03-14,63.0,,,,63.0
NE,2025-03-15,74.0,,,,74.0
NE,2025-03-16,71.0,,,,71.0
NE,2025-03-17,68.0,,,,68.0
NE,2025-03-18,63.0,,,,63.0
NE,2025-03-19,156.0,,,,156.0
NE,2025-03-20,68.0,,,,68.0
NE,2025-03-21,59.0,,,,59.0
NE,2025-03-22,63.0,,,,63.0
NE,2025-03-23,82.0,,,,82.0
NE,2025-03-24,74.0,,,,74.0
NE,2025-03-25,63.0,,,,63.0
NE,2025-03-26,63.0,,,,63.0
NE,2025-03-27,32.0,,,,32.0
NE,2025-03-28,57.0,,,,57.0
NE,2025-03-29,73.0,,,,73.0
NE,2025-03-30,64.0,,,,64.0
NE,2025-03-31,77.0,,,,77.0
NE,2025-04-01,91.0,,,,91.0
NE,2025-04-02,80.0,,,,80.0
NE,2025-04-03,74.0,,,,74.0
NE,2025-04-04,66.0,,,,66.0
NE,2025-04-05,52.0,,,,52.0
NE,2025-04-06,20.0,,,,20.0
NE,2025-04-07,38.0,,,,38.0
NE,2025-04-08,58.0,,,,58.0
NE,2025-04-09,55.0,,,,55.0
NE,2025-04-10,64.0,,,,64.0
NE,2025-04-11,55.0,,,,55.0
NE,2025-04-12,54.0,,,,54.0
NE,2025-04-13,,,,,
NE,2025-04-14,67.0,,,,67.0
NE,2025-04-15,63.0,,,,63.0
NE,2025-04-16,62.0,,,,62.0
NE,2025-04-17,64.0,,,,64.0
NE,2025-04-18,71.0,,,,71.0
NE,2025-04-19,87.0,,,,87.0
NE,2025-04-20,65.0,,,,65.0
NE,2025-04-21,61.0,,,,61.0
NE,2025-04-22,63.0,,,,63.0
NE,2025-04-23,77.0,,,,77.0
NE,2025-04-24,67.0,,,,67.0
NE,2025-04-25,82.0,,,,82.0
NE,2025-04-26,81.0,,,,81.0
NE,2025-04-27,65.0,,,,65.0
NE,2025-04-28,71.0,,,,71.0
NE,2025-04-29,60.0,,,,60.0
NE,2025-04-30,63.0,,,,63.0
NE,2025-05-01,70.0,,,,70.0
NE,2025-05-02,70.0,,,,70.0
NE,2025-05-03,31.0,,,,31.0
NE,2025-05-04,43.0,,,,43.0
NE,2025-05-05,65.0,,,,65.0
NE,2025-05-06,74.0,,,,74.0
NE,2025-05-07,62.0,,,,62.0
NE,2025-05-08,58.0,,,,58.0
NE,2025-05-09,36.0,,,,36.0
NE,2025-05-10,63.0,,,,63.0
