date,station_code,PM2.5,NO2,CO,NO,NOX,NOx_calc,NOX_filled,NOx_sum,NOX_use,NOX_source
2025-05-28 03:00:00,CE,32.82,2.6,1.0,8.7,4.7,11.299999999999999,4.7,11.299999999999999,4.7,measured
2025-05-28 11:00:00,CE,40.63,11.4,1.23,20.1,16.7,31.5,16.7,31.5,16.7,measured
2025-05-28 12:00:00,CE,40.21,6.0,1.14,16.9,9.5,22.9,9.5,22.9,9.5,measured
2025-05-28 13:00:00,CE,26.69,6.0,1.12,11.3,9.9,17.3,9.9,17.3,9.9,measured
2025-05-28 14:00:00,CE,26.92,6.2,1.13,11.6,9.6,17.8,9.6,17.8,9.6,measured
2025-05-28 15:00:00,CE,33.5,5.7,1.1,10.2,8.8,15.899999999999999,8.8,15.899999999999999,8.8,measured
2025-05-28 16:00:00,CE,11.22,6.2,1.07,9.4,9.3,15.600000000000001,9.3,15.600000000000001,9.3,measured
2025-05-28 17:00:00,CE,8.33,6.6,1.08,10.8,9.8,17.4,9.8,17.4,9.8,measured
2025-05-28 18:00:00,CE,9.44,6.3,1.07,12.6,9.2,18.9,9.2,18.9,9.2,measured
2025-05-28 19:00:00,CE,11.3,7.1,1.1,11.6,9.8,18.7,9.8,18.7,9.8,measured
2025-05-28 20:00:00,CE,12.47,4.8,1.04,9.2,7.0,14.0,7.0,14.0,7.0,measured
2025-05-29 02:00:00,CE,14.43,4.5,1.04,7.7,6.6,12.2,6.6,12.2,6.6,measured
2025-05-29 04:00:00,CE,14.93,4.9,1.01,9.0,6.9,13.9,6.9,13.9,6.9,measured
2025-05-31 14:00:00,CE,14.88,4.5,1.02,13.6,7.3,18.1,7.3,18.1,7.3,measured
2025-05-31 15:00:00,CE,14.26,5.2,1.02,10.0,8.1,15.2,8.1,15.2,8.1,measured
2025-06-11 14:00:00,CE,10.19,12.0,1.69,21.9,15.9,33.9,15.9,33.9,15.9,measured
2025-06-11 15:00:00,CE,9.2,11.6,1.66,29.0,15.4,40.6,15.4,40.6,15.4,measured
2025-06-11 16:00:00,CE,10.65,7.9,1.61,12.6,10.8,20.5,10.8,20.5,10.8,measured
2025-06-11 17:00:00,CE,12.64,7.4,1.62,12.6,10.3,20.0,10.3,20.0,10.3,measured
2025-06-11 18:00:00,CE,10.9,6.7,1.62,10.7,9.6,17.4,9.6,17.4,9.6,measured
2025-06-11 19:00:00,CE,11.82,6.9,1.63,11.5,9.5,18.4,9.5,18.4,9.5,measured
2025-06-11 20:00:00,CE,13.58,7.9,1.61,11.7,10.3,19.6,10.3,19.6,10.3,measured
2025-06-11 21:00:00,CE,13.87,6.6,1.6,10.0,8.6,16.6,8.6,16.6,8.6,measured
2025-06-11 22:00:00,CE,14.42,6.2,1.61,10.7,8.2,16.9,8.2,16.9,8.2,measured
2025-06-11 23:00:00,CE,13.61,6.2,1.58,13.5,8.3,19.7,8.3,19.7,8.3,measured
2025-06-12 20:00:00,CE,20.63,7.7,1.59,16.3,9.7,24.0,9.7,24.0,9.7,measured
2025-06-12 21:00:00,CE,23.45,9.8,1.63,14.8,11.7,24.6,11.7,24.6,11.7,measured
2025-06-12 22:00:00,CE,23.15,10.9,1.58,14.8,12.8,25.700000000000003,12.8,25.700000000000003,12.8,measured
2025-06-12 23:00:00,CE,23.66,12.5,1.57,14.6,14.5,27.1,14.5,27.1,14.5,measured
2025-06-13 00:00:00,CE,21.31,4.2,1.49,13.6,6.2,17.8,6.2,17.8,6.2,measured
2025-06-13 01:00:00,CE,19.8,3.1,1.48,14.4,5.0,17.5,5.0,17.5,5.0,measured
2025-06-13 02:00:00,CE,19.34,3.3,1.48,5.9,5.2,9.2,5.2,9.2,5.2,measured
2025-06-13 14:00:00,CE,39.44,12.3,1.72,15.7,15.1,28.0,15.1,28.0,15.1,measured
2025-06-13 15:00:00,CE,27.21,7.2,1.57,21.3,9.8,28.5,9.8,28.5,9.8,measured
2025-06-13 16:00:00,CE,27.12,5.2,1.51,24.5,8.0,29.7,8.0,29.7,8.0,measured
2025-06-13 17:00:00,CE,27.55,5.3,1.52,26.0,8.0,31.3,8.0,31.3,8.0,measured
2025-06-13 18:00:00,CE,27.85,6.0,1.53,22.4,8.8,28.4,8.8,28.4,8.8,measured
2025-06-13 19:00:00,CE,29.54,8.6,1.58,21.1,11.3,29.700000000000003,11.3,29.700000000000003,11.3,measured
2025-06-13 20:00:00,CE,26.51,6.5,1.52,17.2,8.7,23.7,8.7,23.7,8.7,measured
2025-06-13 21:00:00,CE,22.22,5.6,1.51,15.6,7.6,21.2,7.6,21.2,7.6,measured
2025-06-13 22:00:00,CE,22.57,6.1,1.51,14.5,8.1,20.6,8.1,20.6,8.1,measured
2025-06-13 23:00:00,CE,21.97,6.6,1.5,16.4,8.8,23.0,8.8,23.0,8.8,measured
2025-06-14 00:00:00,CE,21.89,5.0,1.46,17.8,6.9,22.8,6.9,22.8,6.9,measured
2025-06-14 01:00:00,CE,23.69,5.5,1.43,16.0,7.4,21.5,7.4,21.5,7.4,measured
2025-06-14 02:00:00,CE,26.53,6.9,1.49,16.9,9.0,23.799999999999997,9.0,23.799999999999997,9.0,measured
2025-06-14 03:00:00,CE,27.49,4.7,1.46,16.5,6.6,21.2,6.6,21.2,6.6,measured
2025-06-14 04:00:00,CE,27.56,3.7,1.43,16.0,5.6,19.7,5.6,19.7,5.6,measured
2025-06-14 05:00:00,CE,29.41,2.2,1.41,17.7,4.0,19.9,4.0,19.9,4.0,measured
2025-06-14 06:00:00,CE,,3.8,1.43,16.3,5.7,20.1,5.7,20.1,5.7,measured
2025-06-14 07:00:00,CE,,9.5,1.5,15.7,12.3,25.2,12.3,25.2,12.3,measured
2025-06-14 08:00:00,CE,37.49,11.1,1.55,17.8,16.8,28.9,16.8,28.9,16.8,measured
2025-06-14 12:00:00,CE,39.42,9.5,1.6,17.5,12.8,27.0,12.8,27.0,12.8,measured
2025-06-14 13:00:00,CE,35.46,7.9,1.57,16.7,10.5,24.6,10.5,24.6,10.5,measured
2025-06-14 14:00:00,CE,28.07,5.3,1.48,10.4,7.9,15.7,7.9,15.7,7.9,measured
2025-06-14 15:00:00,CE,21.9,5.7,1.5,15.9,8.6,21.6,8.6,21.6,8.6,measured
2025-06-14 16:00:00,CE,16.89,4.4,1.44,16.5,7.1,20.9,7.1,20.9,7.1,measured
2025-06-14 17:00:00,CE,14.61,2.5,1.4,13.2,4.8,15.7,4.8,15.7,4.8,measured
2025-06-14 18:00:00,CE,14.21,2.9,1.41,19.2,5.2,22.099999999999998,5.2,22.099999999999998,5.2,measured
2025-06-14 19:00:00,CE,14.07,3.8,1.42,19.2,6.0,23.0,6.0,23.0,6.0,measured
2025-06-14 20:00:00,CE,16.59,6.6,1.47,15.8,8.8,22.4,8.8,22.4,8.8,measured
2025-06-14 21:00:00,CE,22.24,4.5,1.42,13.7,6.6,18.2,6.6,18.2,6.6,measured
2025-06-14 22:00:00,CE,17.97,9.6,1.46,14.4,11.7,24.0,11.7,24.0,11.7,measured
2025-06-14 23:00:00,CE,17.72,7.1,1.44,13.4,9.0,20.5,9.0,20.5,9.0,measured
2025-06-15 00:00:00,CE,19.33,6.7,1.42,15.8,8.7,22.5,8.7,22.5,8.7,measured
2025-06-15 01:00:00,CE,21.98,11.7,1.49,14.4,13.8,26.1,13.8,26.1,13.8,measured
2025-06-15 02:00:00,CE,18.67,3.2,1.4,15.1,5.1,18.3,5.1,18.3,5.1,measured
2025-06-15 03:00:00,CE,20.52,4.8,1.43,15.1,6.7,19.9,6.7,19.9,6.7,measured
2025-06-15 04:00:00,CE,24.54,6.2,1.44,16.7,8.1,22.9,8.1,22.9,8.1,measured
2025-06-15 05:00:00,CE,27.71,7.4,1.44,12.5,9.4,19.9,9.4,19.9,9.4,measured
2025-06-15 06:00:00,CE,24.27,6.4,1.43,15.0,8.3,21.4,8.3,21.4,8.3,measured
2025-06-15 07:00:00,CE,25.55,6.5,1.43,16.2,9.0,22.7,9.0,22.7,9.0,measured
2025-06-15 08:00:00,CE,26.1,5.9,1.44,14.3,9.3,20.200000000000003,9.3,20.200000000000003,9.3,measured
2025-06-15 09:00:00,CE,29.06,6.7,1.45,16.6,11.7,23.3,11.7,23.3,11.7,measured
2025-06-15 10:00:00,CE,32.35,9.2,1.46,18.2,15.2,27.4,15.2,27.4,15.2,measured
2025-06-15 11:00:00,CE,32.24,6.7,1.46,17.0,10.0,23.7,10.0,23.7,10.0,measured
2025-06-15 12:00:00,CE,27.85,4.6,1.45,17.6,7.0,22.200000000000003,7.0,22.200000000000003,7.0,measured
2025-06-15 13:00:00,CE,23.47,2.7,1.42,18.4,4.9,21.099999999999998,4.9,21.099999999999998,4.9,measured
2025-06-15 14:00:00,CE,20.77,2.7,1.41,20.3,4.9,23.0,4.9,23.0,4.9,measured
2025-06-15 15:00:00,CE,15.51,3.6,1.38,31.7,6.0,35.3,6.0,35.3,6.0,measured
2025-06-15 16:00:00,CE,10.66,2.9,1.35,31.6,5.4,34.5,5.4,34.5,5.4,measured
2025-06-15 17:00:00,CE,12.17,2.3,1.32,37.0,4.6,39.3,4.6,39.3,4.6,measured
2025-06-15 18:00:00,CE,11.47,2.7,1.32,33.6,5.0,36.300000000000004,5.0,36.300000000000004,5.0,measured
2025-06-15 19:00:00,CE,12.46,4.0,1.35,29.7,6.2,33.7,6.2,33.7,6.2,measured
2025-06-15 20:00:00,CE,15.66,3.2,1.37,16.2,5.2,19.4,5.2,19.4,5.2,measured
2025-06-15 21:00:00,CE,17.38,3.8,1.39,8.9,5.7,12.7,5.7,12.7,5.7,measured
2025-06-15 22:00:00,CE,,7.9,1.48,15.4,9.8,23.3,9.8,23.3,9.8,measured
2025-06-15 23:00:00,CE,,4.5,1.39,13.9,6.4,18.4,6.4,18.4,6.4,measured
2025-06-16 00:00:00,CE,,8.1,1.46,17.3,10.1,25.4,10.1,25.4,10.1,measured
2025-06-16 01:00:00,CE,13.52,3.1,1.35,17.7,5.0,20.8,5.0,20.8,5.0,measured
2025-06-16 02:00:00,CE,14.8,10.5,1.36,16.9,13.0,27.4,13.0,27.4,13.0,measured
2025-06-16 03:00:00,CE,19.21,10.1,1.38,14.9,12.1,25.0,12.1,25.0,12.1,measured
2025-06-16 04:00:00,CE,15.31,13.4,1.4,15.9,15.4,29.3,15.4,29.3,15.4,measured
2025-06-16 07:00:00,CE,17.95,15.9,1.44,24.7,22.1,40.6,22.1,40.6,22.1,measured
2025-06-16 08:00:00,CE,17.82,15.4,1.64,28.2,25.4,43.6,25.4,43.6,25.4,measured
2025-06-16 12:00:00,CE,23.65,18.2,1.59,24.7,23.1,42.9,23.1,42.9,23.1,measured
2025-06-16 13:00:00,CE,22.0,10.4,1.5,30.9,13.2,41.3,13.2,41.3,13.2,measured
2025-06-16 14:00:00,CE,16.11,5.6,1.39,30.4,8.3,36.0,8.3,36.0,8.3,measured
2025-06-16 15:00:00,CE,14.22,5.1,1.35,15.5,8.2,20.6,8.2,20.6,8.2,measured
2025-06-16 16:00:00,CE,12.55,5.1,1.33,8.8,8.2,13.9,8.2,13.9,8.2,measured
2025-06-16 17:00:00,CE,9.37,5.5,1.36,11.5,9.0,17.0,9.0,17.0,9.0,measured
2025-06-16 18:00:00,CE,12.37,5.2,1.33,20.7,8.2,25.9,8.2,25.9,8.2,measured
2025-06-16 19:00:00,CE,12.84,7.3,1.35,18.4,10.4,25.7,10.4,25.7,10.4,measured
2025-06-16 20:00:00,CE,10.39,7.8,1.34,18.0,10.1,25.8,10.1,25.8,10.1,measured
2025-06-16 21:00:00,CE,11.35,4.2,1.28,17.9,6.3,22.099999999999998,6.3,22.099999999999998,6.3,measured
2025-06-16 22:00:00,CE,11.79,4.3,1.28,17.2,6.4,21.5,6.4,21.5,6.4,measured
2025-06-16 23:00:00,CE,11.29,3.1,1.28,18.9,5.1,22.0,5.1,22.0,5.1,measured
2025-06-17 00:00:00,CE,12.44,8.9,1.32,12.0,10.9,20.9,10.9,20.9,10.9,measured
2025-06-17 01:00:00,CE,12.26,7.0,1.31,17.2,9.0,24.2,9.0,24.2,9.0,measured
2025-06-17 02:00:00,CE,10.82,7.6,1.29,16.9,9.7,24.5,9.7,24.5,9.7,measured
2025-06-17 03:00:00,CE,9.39,6.8,1.27,15.6,8.9,22.4,8.9,22.4,8.9,measured
2025-06-17 04:00:00,CE,10.05,12.3,1.27,15.4,14.4,27.700000000000003,14.4,27.700000000000003,14.4,measured
2025-06-17 06:00:00,CE,9.03,12.8,1.26,23.0,15.5,35.8,15.5,35.8,15.5,measured
2025-06-17 07:00:00,CE,9.46,13.6,1.32,27.0,18.5,40.6,18.5,40.6,18.5,measured
2025-06-17 11:00:00,CE,14.4,13.3,1.44,19.6,18.7,32.900000000000006,18.7,32.900000000000006,18.7,measured
2025-06-17 12:00:00,CE,12.72,8.7,1.39,23.6,12.5,32.3,12.5,32.3,12.5,measured
2025-06-17 13:00:00,CE,10.09,4.3,1.33,28.3,6.8,32.6,6.8,32.6,6.8,measured
2025-06-17 14:00:00,CE,8.8,3.5,1.26,10.9,6.2,14.4,6.2,14.4,6.2,measured
2025-06-17 15:00:00,CE,9.21,3.5,1.25,8.2,6.2,11.7,6.2,11.7,6.2,measured
2025-06-17 16:00:00,CE,10.56,3.6,1.28,9.3,6.4,12.9,6.4,12.9,6.4,measured
2025-06-17 17:00:00,CE,11.27,3.6,1.26,13.3,6.5,16.900000000000002,6.5,16.900000000000002,6.5,measured
2025-06-17 18:00:00,CE,10.53,4.4,1.29,13.6,7.5,18.0,7.5,18.0,7.5,measured
2025-06-17 19:00:00,CE,8.97,7.6,1.35,15.2,10.5,22.799999999999997,10.5,22.799999999999997,10.5,measured
2025-06-17 20:00:00,CE,8.77,8.5,1.33,18.4,11.0,26.9,11.0,26.9,11.0,measured
2025-06-17 21:00:00,CE,6.69,8.4,1.29,16.4,10.7,24.799999999999997,10.7,24.799999999999997,10.7,measured
2025-06-17 22:00:00,CE,4.26,4.4,1.23,15.9,6.8,20.3,6.8,20.3,6.8,measured
2025-06-17 23:00:00,CE,4.8,2.8,1.22,14.8,4.8,17.6,4.8,17.6,4.8,measured
2025-06-18 00:00:00,CE,4.41,3.2,1.21,15.5,5.1,18.7,5.1,18.7,5.1,measured
2025-06-18 01:00:00,CE,5.35,6.4,1.26,16.7,8.4,23.1,8.4,23.1,8.4,measured
2025-06-18 02:00:00,CE,4.7,3.9,1.25,15.4,5.8,19.3,5.8,19.3,5.8,measured
2025-06-18 03:00:00,CE,4.94,4.2,1.24,11.1,6.2,15.3,6.2,15.3,6.2,measured
2025-06-18 04:00:00,CE,7.31,10.4,1.26,14.4,12.4,24.8,12.4,24.8,12.4,measured
